time_s,robot_id,robot_name,key,protocol,pwm_left,pwm_right,sonic_angle_deg,sonic_distance_cm,reason
6.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,18,172,cached_adaptive_split
6.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,23,130,cached_adaptive_split
6.8,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,221,cached_adaptive_split
7.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,22,160,cached_adaptive_split
7.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,182,cached_adaptive_split
7.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,19,139,cached_adaptive_split
7.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,14,211,cached_adaptive_split
7.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,19,167,adaptive_split_to_bypass_target
7.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,24,124,adaptive_split_to_bypass_target
7.0,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,215,cached_adaptive_split
7.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,23,154,cached_adaptive_split
7.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,176,cached_adaptive_split
7.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,20,133,cached_adaptive_split
7.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,14,205,cached_adaptive_split
7.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,19,161,cached_adaptive_split
7.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,24,119,cached_adaptive_split
7.2,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-13,209,cached_adaptive_split
7.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,24,148,adaptive_split_to_bypass_target
7.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,170,adaptive_split_to_bypass_target
7.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,20,127,adaptive_split_to_bypass_target
7.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,14,199,adaptive_split_to_bypass_target
7.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,20,155,adaptive_split_to_bypass_target
7.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,25,113,adaptive_split_to_bypass_target
7.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,202,adaptive_split_to_bypass_target
7.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,24,142,cached_adaptive_split
7.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,164,cached_adaptive_split
7.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,21,121,cached_adaptive_split
7.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,193,cached_adaptive_split
7.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,20,149,cached_adaptive_split
7.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,26,108,cached_adaptive_split
7.6,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,196,cached_adaptive_split
7.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,25,136,cached_adaptive_split
7.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,158,cached_adaptive_split
7.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,22,114,cached_adaptive_split
7.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,187,cached_adaptive_split
7.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,21,143,cached_adaptive_split
7.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,28,102,cached_adaptive_split
7.8,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-14,190,cached_adaptive_split
8.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,26,131,cached_adaptive_split
8.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,17,151,cached_adaptive_split
8.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,23,108,cached_adaptive_split
8.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,181,cached_adaptive_split
8.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,22,138,cached_adaptive_split
8.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,29,97,cached_adaptive_split
8.0,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,184,cached_adaptive_split
8.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,27,125,adaptive_split_to_bypass_target
8.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,17,145,adaptive_split_to_bypass_target
8.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,24,102,adaptive_split_to_bypass_target
8.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,174,adaptive_split_to_bypass_target
8.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,23,132,adaptive_split_to_bypass_target
8.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,30,91,adaptive_split_to_bypass_target
8.2,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,178,adaptive_split_to_bypass_target
8.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,28,119,cached_adaptive_split
8.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,18,139,cached_adaptive_split
8.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,25,96,cached_adaptive_split
8.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,168,cached_adaptive_split
8.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,23,126,cached_adaptive_split
8.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,31,86,cached_adaptive_split
8.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,172,cached_adaptive_split
8.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,29,113,cached_adaptive_split
8.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,19,133,cached_adaptive_split
8.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,26,90,cached_adaptive_split
8.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,10000,17,164,cached_adaptive_split; completion_unstuck
8.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,24,120,cached_adaptive_split
8.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,33,80,cached_adaptive_split
8.6,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,165,cached_adaptive_split
8.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,30,107,cached_adaptive_split
8.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,19,127,cached_adaptive_split
8.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,27,84,cached_adaptive_split
8.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,17,158,cached_adaptive_split
8.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,25,115,cached_adaptive_split
8.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,34,77,cached_adaptive_split
8.8,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,159,cached_adaptive_split
9.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,31,101,adaptive_split_to_bypass_target
9.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,20,121,adaptive_split_to_bypass_target
9.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,28,78,adaptive_split_to_bypass_target
9.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,17,152,adaptive_split_to_bypass_target
9.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,26,111,adaptive_split_to_bypass_target
9.0,r06,r06,a,"$3,0,0,0,0,0,0,0,0#",4000,10000,22,75,adaptive_split_to_bypass_target
9.0,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,153,adaptive_split_to_bypass_target
9.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,32,96,cached_adaptive_split
9.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,21,114,cached_adaptive_split
9.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,29,72,cached_adaptive_split
9.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,18,146,cached_adaptive_split
9.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,26,107,cached_adaptive_split
9.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",10000,10000,22,71,cached_adaptive_split
9.2,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-17,147,cached_adaptive_split
9.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,33,90,cached_adaptive_split
9.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,21,108,cached_adaptive_split
9.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,31,66,cached_adaptive_split
9.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,18,140,cached_adaptive_split
9.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,27,103,cached_adaptive_split
9.4,r06,r06,d,"$4,0,0,0,0,0,0,0,0#",13000,8000,31,67,cached_adaptive_split
9.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-18,141,cached_adaptive_split
9.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,35,85,cached_adaptive_split
9.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,22,102,cached_adaptive_split
9.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,33,61,cached_adaptive_split
9.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,19,134,cached_adaptive_split
9.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,28,100,cached_adaptive_split
9.6,r06,r06,d,"$4,0,0,0,0,0,0,0,0#",12000,9000,36,64,cached_adaptive_split
9.6,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-19,135,cached_adaptive_split
9.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,36,79,adaptive_split_to_bypass_target
9.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,23,96,adaptive_split_to_bypass_target
9.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,34,55,adaptive_split_to_bypass_target
9.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,19,130,adaptive_split_to_bypass_target
9.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,29,96,adaptive_split_to_bypass_target
9.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,10000,38,60,adaptive_split_to_bypass_target
9.8,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-19,129,adaptive_split_to_bypass_target
10.0,r01,r01,d,"$4,0,0,0,0,0,0,0,0#",17000,8000,51,76,cached_adaptive_split
10.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,24,90,cached_adaptive_split
10.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,36,49,cached_adaptive_split
10.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,20,126,cached_adaptive_split
10.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,29,92,cached_adaptive_split
10.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,10000,41,57,cached_adaptive_split
10.0,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-20,122,cached_adaptive_split
10.2,r01,r01,d,"$4,0,0,0,0,0,0,0,0#",20000,9000,73,73,adaptive_split_to_bypass_target
10.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,26,84,adaptive_split_to_bypass_target
10.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,39,44,adaptive_split_to_bypass_target
10.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,20,122,adaptive_split_to_bypass_target
10.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,30,88,adaptive_split_to_bypass_target
10.2,r06,r06,d,"$0,2,0,0,0,0,0,0,0#",10000,-4000,55,55,adaptive_split_to_bypass_target
10.2,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-21,116,adaptive_split_to_bypass_target
10.4,r01,r01,d,"$4,0,0,0,0,0,0,0,0#",20000,16000,83,72,cached_adaptive_split
10.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",17000,16000,27,78,cached_adaptive_split
10.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,41,38,cached_adaptive_split
10.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,21,118,cached_adaptive_split
10.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,31,85,cached_adaptive_split
10.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,10000,57,52,cached_adaptive_split
10.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-21,110,cached_adaptive_split
10.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",20000,19000,89,71,adaptive_split_to_bypass_target
10.6,r02,r02,d,"$4,0,0,0,0,0,0,0,0#",15000,6000,42,74,adaptive_split_to_bypass_target
10.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,44,33,adaptive_split_to_bypass_target
10.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,21,114,adaptive_split_to_bypass_target
10.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,32,81,adaptive_split_to_bypass_target
10.6,r06,r06,d,"$0,2,0,0,0,0,0,0,0#",10000,-4000,72,51,adaptive_split_to_bypass_target
10.6,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-22,104,adaptive_split_to_bypass_target
10.8,r01,r01,a,"$3,0,0,0,0,0,0,0,0#",10000,18000,80,70,cached_adaptive_split
10.8,r02,r02,d,"$4,0,0,0,0,0,0,0,0#",20000,5000,67,71,cached_adaptive_split
10.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,47,28,cached_adaptive_split
10.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,22,110,cached_adaptive_split
10.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,34,75,cached_adaptive_split
10.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",11000,10000,75,49,cached_adaptive_split
10.8,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-23,98,cached_adaptive_split
11.0,r01,r01,a,"$3,0,0,0,0,0,0,0,0#",6000,20000,62,68,path_to_final_target
11.0,r02,r02,d,"$4,0,0,0,0,0,0,0,0#",20000,4000,91,71,path_to_final_target
11.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,50,24,path_to_final_target
11.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,23,103,path_to_final_target
11.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",10000,11000,34,71,path_to_final_target
11.0,r06,r06,a,"$3,0,0,0,0,0,0,0,0#",10000,18000,66,45,path_to_final_target
11.0,r07,r07,a,"$3,0,0,0,0,0,0,0,0#",15000,17000,-27,92,path_to_final_target
11.2,r01,r01,a,"$3,0,0,0,0,0,0,0,0#",13000,19000,56,65,cached_path_to_final_target
11.2,r02,r02,d,"$4,0,0,0,0,0,0,0,0#",18000,12000,103,71,cached_path_to_final_target
11.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,53,20,cached_path_to_final_target
11.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,10000,24,100,cached_path_to_final_target; completion_unstuck
11.2,r05,r05,d,"$4,0,0,0,0,0,0,0,0#",9000,4000,46,70,cached_path_to_final_target
11.2,r06,r06,a,"$3,0,0,0,0,0,0,0,0#",11000,20000,57,40,cached_path_to_final_target
11.2,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-30,86,cached_path_to_final_target
11.4,r01,r01,a,"$3,0,0,0,0,0,0,0,0#",15000,18000,55,61,path_to_final_target
11.4,r02,r02,a,"$3,0,0,0,0,0,0,0,0#",17000,19000,103,71,path_to_final_target
11.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,57,17,path_to_final_target
11.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,25,93,path_to_final_target
11.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",10000,11000,46,66,path_to_final_target
11.4,r06,r06,a,"$3,0,0,0,0,0,0,0,0#",7000,12000,52,37,path_to_final_target
11.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-33,81,path_to_final_target
11.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,56,58,cached_path_to_final_target
11.6,r02,r02,a,"$3,0,0,0,0,0,0,0,0#",15000,20000,96,71,cached_path_to_final_target
11.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,61,15,cached_path_to_final_target
11.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,10000,26,89,cached_path_to_final_target; completion_unstuck
11.6,r05,r05,d,"$4,0,0,0,0,0,0,0,0#",9000,4000,59,65,cached_path_to_final_target
11.6,r06,r06,a,"$3,0,0,0,0,0,0,0,0#",14000,17000,51,32,cached_path_to_final_target
11.6,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,-35,75,cached_path_to_final_target
11.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,58,56,cached_path_to_final_target
11.8,r02,r02,a,"$3,0,0,0,0,0,0,0,0#",4000,20000,75,69,cached_path_to_final_target
11.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,66,15,cached_path_to_final_target
11.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,27,83,cached_path_to_final_target
11.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",10000,11000,60,62,cached_path_to_final_target
11.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,52,27,cached_path_to_final_target
11.8,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-36,69,cached_path_to_final_target
12.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,61,53,cached_path_to_final_target
12.0,r02,r02,a,"$3,0,0,0,0,0,0,0,0#",6000,20000,57,66,cached_path_to_final_target
12.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,71,16,cached_path_to_final_target
12.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,10000,28,80,cached_path_to_final_target; completion_unstuck
12.0,r05,r05,d,"$4,0,0,0,0,0,0,0,0#",8000,4000,68,61,cached_path_to_final_target
12.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,55,22,cached_path_to_final_target
12.0,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-38,64,cached_path_to_final_target
12.2,r01,r01,d,"$4,0,0,0,0,0,0,0,0#",20000,13000,77,53,path_to_final_target
12.2,r02,r02,a,"$3,0,0,0,0,0,0,0,0#",13000,19000,50,62,path_to_final_target
12.2,r03,r03,d,"$4,0,0,0,0,0,0,0,0#",20000,14000,90,18,path_to_final_target
12.2,r04,r04,d,"$4,0,0,0,0,0,0,0,0#",10000,4000,41,78,path_to_final_target
12.2,r05,r05,a,"$3,0,0,0,0,0,0,0,0#",9000,12000,66,58,path_to_final_target
12.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,57,18,path_to_final_target
12.2,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-40,59,path_to_final_target
12.4,r01,r01,d,"$4,0,0,0,0,0,0,0,0#",20000,16000,90,55,cached_path_to_final_target
12.4,r02,r02,d,"$4,0,0,0,0,0,0,0,0#",17000,15000,56,59,cached_path_to_final_target
12.4,r03,r03,d,"$4,0,0,0,0,0,0,0,0#",20000,18000,100,21,cached_path_to_final_target
12.4,r04,r04,d,"$0,2,0,0,0,0,0,0,0#",6000,-8000,59,78,cached_path_to_final_target
12.4,r05,r05,d,"$4,0,0,0,0,0,0,0,0#",8000,4000,74,57,cached_path_to_final_target
12.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,59,14,cached_path_to_final_target
12.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-43,54,cached_path_to_final_target
12.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",20000,19000,96,57,cached_path_to_final_target
12.6,r02,r02,d,"$4,0,0,0,0,0,0,0,0#",20000,11000,76,57,cached_path_to_final_target
12.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,106,23,cached_path_to_final_target
12.6,r04,r04,d,"$0,2,0,0,0,0,0,0,0#",10000,-4000,74,77,cached_path_to_final_target
12.6,r05,r05,a,"$3,0,0,0,0,0,0,0,0#",4000,6000,70,56,cached_path_to_final_target
12.6,r06,r06,d,"$4,0,0,0,0,0,0,0,0#",20000,13000,74,12,cached_path_to_final_target
12.6,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-45,49,cached_path_to_final_target
12.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,100,60,cached_path_to_final_target
12.8,r02,r02,d,"$4,0,0,0,0,0,0,0,0#",20000,17000,87,57,cached_path_to_final_target
12.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,109,26,cached_path_to_final_target
12.8,r04,r04,s,"$2,0,0,0,0,0,0,0,0#",-4000,-4000,74,77,cached_path_to_final_target
12.8,r05,r05,s,"$2,0,0,0,0,0,0,0,0#",-4000,-4000,72,56,cached_path_to_final_target
12.8,r06,r06,d,"$4,0,0,0,0,0,0,0,0#",20000,16000,89,13,cached_path_to_final_target
12.8,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-47,44,cached_path_to_final_target
13.0,r01,r01,a,"$3,0,0,0,0,0,0,0,0#",10000,20000,89,61,path_to_final_target
13.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",20000,19000,92,58,path_to_final_target
13.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,111,28,path_to_final_target
13.0,r04,r04,d,"$4,0,0,0,0,0,0,0,0#",7000,4000,80,77,path_to_final_target
13.0,r05,r05,d,"$0,2,0,0,0,0,0,0,0#",10000,-4000,87,56,path_to_final_target
13.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,96,16,path_to_final_target
13.0,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-50,40,path_to_final_target
13.2,r01,r01,a,"$3,0,0,0,0,0,0,0,0#",6000,12000,82,62,cached_path_to_final_target
13.2,r02,r02,a,"$3,0,0,0,0,0,0,0,0#",10000,18000,83,58,cached_path_to_final_target
13.2,r03,r03,a,"$3,0,0,0,0,0,0,0,0#",18000,20000,113,29,cached_path_to_final_target
13.2,r04,r04,a,"$0,1,0,0,0,0,0,0,0#",-4000,4000,76,77,cached_path_to_final_target
13.2,r05,r05,s,"$2,0,0,0,0,0,0,0,0#",-4000,-4000,89,56,cached_path_to_final_target
13.2,r06,r06,a,"$3,0,0,0,0,0,0,0,0#",10000,19000,89,19,cached_path_to_final_target
13.2,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-53,36,cached_path_to_final_target
13.4,r01,r01,d,"$4,0,0,0,0,0,0,0,0#",16000,13000,89,62,cached_path_to_final_target
13.4,r02,r02,a,"$3,0,0,0,0,0,0,0,0#",9000,20000,71,56,cached_path_to_final_target
13.4,r03,r03,a,"$3,0,0,0,0,0,0,0,0#",18000,20000,114,30,cached_path_to_final_target
13.4,r04,r04,d,"$4,0,0,0,0,0,0,0,0#",8000,4000,86,76,cached_path_to_final_target
13.4,r05,r05,a,"$0,1,0,0,0,0,0,0,0#",-4000,7000,79,56,cached_path_to_final_target
13.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,96,22,cached_path_to_final_target
13.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-56,32,cached_path_to_final_target
13.6,r01,r01,d,"$4,0,0,0,0,0,0,0,0#",20000,18000,99,63,cached_path_to_final_target
13.6,r02,r02,a,"$3,0,0,0,0,0,0,0,0#",14000,18000,68,55,cached_path_to_final_target
13.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,116,30,cached_path_to_final_target
13.6,r04,r04,a,"$0,1,0,0,0,0,0,0,0#",-4000,4000,82,76,cached_path_to_final_target
13.6,r05,r05,a,"$0,1,0,0,0,0,0,0,0#",-4000,16000,57,53,cached_path_to_final_target
13.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,102,25,cached_path_to_final_target
13.6,r07,r07,a,"$3,0,0,0,0,0,0,0,0#",12000,20000,-73,31,cached_path_to_final_target
13.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,103,65,path_to_final_target
13.8,r02,r02,a,"$3,0,0,0,0,0,0,0,0#",15000,17000,68,54,path_to_final_target
13.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,117,31,path_to_final_target
13.8,r04,r04,a,"$3,0,0,0,0,0,0,0,0#",-8000,-5000,76,77,path_to_final_target
13.8,r05,r05,a,"$3,0,0,0,0,0,0,0,0#",6000,14000,47,50,path_to_final_target
13.8,r06,r06,a,"$3,0,0,0,0,0,0,0,0#",18000,20000,103,27,path_to_final_target
13.8,r07,r07,a,"$3,0,0,0,0,0,0,0,0#",15000,20000,-88,32,path_to_final_target
14.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,106,66,cached_path_to_final_target
14.0,r02,r02,d,"$4,0,0,0,0,0,0,0,0#",20000,14000,82,55,cached_path_to_final_target
14.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,118,32,cached_path_to_final_target
14.0,r04,r04,s,"$2,0,0,0,0,0,0,0,0#",-7000,-6000,74,79,cached_path_to_final_target
14.0,r05,r05,d,"$4,0,0,0,0,0,0,0,0#",9000,7000,51,48,cached_path_to_final_target
14.0,r06,r06,a,"$3,0,0,0,0,0,0,0,0#",18000,20000,105,29,cached_path_to_final_target
14.0,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,-96,34,cached_path_to_final_target
14.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,107,67,cached_path_to_final_target
14.2,r02,r02,d,"$4,0,0,0,0,0,0,0,0#",20000,17000,93,57,cached_path_to_final_target
