time_s,robot_id,robot_name,key,protocol,pwm_left,pwm_right,sonic_angle_deg,sonic_distance_cm,reason
11.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-15,153,cached_path_to_final_target
11.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-18,110,cached_path_to_final_target
11.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,153,cached_path_to_final_target
11.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,18,110,cached_path_to_final_target
12.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-15,149,cached_path_to_final_target; completion_unstuck
12.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-19,104,cached_path_to_final_target
12.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,15,149,cached_path_to_final_target; completion_unstuck
12.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,19,103,cached_path_to_final_target
12.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-16,143,path_to_final_target
12.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-20,100,path_to_final_target
12.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,143,path_to_final_target
12.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,19,100,path_to_final_target
12.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,-16,139,cached_path_to_final_target; completion_unstuck
12.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-20,94,cached_path_to_final_target
